df_index	text
007811	RT @olatinoscopio: VENEZUELA 🇻🇪🇻🇪  Durante reunião com representantes de movimento evangélico venezuelano, Nicolás Maduro anunciou a criaçã…
001708	RT @oldairt: Ver uma venezuelana falar em golpe é uma piada de mal gosto 
014655	RT @olharesportivo: Cuiabá encaminha acerto com meia venezuelano.  Jogador de 24 anos estava no Estudiantes de Mérida, equipe da primeira d…
017604	"RT @olhosdosertao: @Janilson_Inacio @nazavermelha Pintou um clima"". Cadê as meninas venezuelanas? Elas passam bem? Elas foram molestadas? E…"
016251	RT @omachoalpha: Um amigo venezuelano me auxiliou a legendar o momento em que o Bolsonaro fala do país deles.  Ajudem a espalhar. https://t…
006310	RT @omarbula: Os brasileiros podem ter certeza de que milhões de venezuelanos e latino-americanos, afetados pela máfia Narco-socialista, re…
015597	RT @omarudbergbr: vocês conhecem o @OmarRudberg?  um garoto venezuelano, atualmente tem 22 anos.  é cantor e ator sueco.  ultimamente está…
016013	RT @omarxista: 'Pintou um clima': fala de Bolsonaro sobre meninas venezuelanas é asquerosa, abjeta, nojenta e até agora não foi explicada |…
000158	RT @onobrinho: Times brasileiros se reforçam com argentinos, uruguaios, colombianos. Só o Inter apostou em um venezuelano. Tomara que dê ce…
001927	RT @onyxlorenzoni: Povo venezuelano deu uma aula de democracia  no tiranete do foro de sp.
012657	RT @opauloribeiro_: Fica difícil quando essa mesma oposição defendeu sempre que possível a ditadura venezuelana
003936	RT @opedrocaruso: guerra seu venezuelano fdp do caralho
010748	RT @operamundi: 'A solução dos problemas venezuelanos passa por levantar o embargo econômico internacional de que o país e, principalmente,…
013154	RT @operamundi: De acordo com o presidente venezuelano, Bolsonaro 'foi convocado à mansão do Donald Trump em Miami' para debater sobre a Ve…
009191	RT @operamundi: Em entrevista , o presidente venezuelano comenta o papel dos EUA na crise do país e as possíveis saídas a partir da organiz…
014503	RT @operamundi: Empresário colombiano naturalizado venezuelano foi preso em Cabo Verde e extraditado para os Estados Unidos. …
013408	RT @operamundi: Governo venezuelano identificou 28 casos positivos de coronavírus importados do Brasil, sendo que 14 deles ingressaram nos…
003665	RT @operamundi: Milhares marcham em apoio a Constituinte de Maduro; 'projeto vai unir venezuelanos', diz estudante 
016004	RT @operamundi: Novo Banco bloqueia cerca 1,5 bilhão de dólares de dinheiro público venezuelano desde 2018  
014724	RT @operamundi: Segundo cônsul venezuelano, governo de Roraima já entrou em contato com Caracas para pedir mais oxigênio hospitalar para at…
016476	RT @opilhado: VENEZUELANO QUE FUGIU PRO BRASIL DESABAFA CONTRA QUEM VAI VOTAR NO LULA: “VOCÊS SABEM MESMO O QUE É VIVER NO SOCIALISMO?” ASS…
002665	RT @opiniaogoias: Presidente do Parlamento venezuelano é denunciado ao MP após ida ao Brasil  Jornal Opinião Goiás: 
010321	RT @opinioso: O sofrimento dos venezuelanos só aumenta, pelo jeito.  Tem de ter algo na Convenção de Genebra que proíba isso, não é possíve…
017761	RT @opropriofaka: @Fabricio_Rebelo Sei bem como funciona. Meus 2 assessores venezuelanos me contam q o script q se sucede atualmente aqui n…
007773	RT @opropriolavo: A esquerda latino-americana se prepara para uma virada na narrativa, equiparando o ditador comunista venezuelano ao Nitro…
013167	RT @opropriolavo: O Trump, para variar, está certo: sem o petróleo venezuelano, a China é a famosa baratinha sin las dos patitas de trás.
013166	RT @opropriolavo: O Trump, para variar, está certo: sem o petróleo venezuelano, a China é a famosa cucaracha sin las dos patitas de trás.
010205	RT @opropriolavo: Para o Maduro, diálogo e uma rota de fuga. Para o povo venezuelano desarmado, porretadas, bombas e tiros. É a ética mourâ…
011988	RT @orauffa: VOCÊ SABIA? ⚠️❓  Com o passar do tempo Soteldo vai diminuindo cada vez mais. Isso acontece pelo fato do venezuelano carregar u…
014914	RT @orempll1: #EuApoioBolsonaro . Parabéns ao @rafaelvalerac,um venezuelano que sabe de verdade o que é passar por uma ditadura,vendo de pe…
015319	RT @orlandoguerreir: - O senhor ligou para a Venezuela? - Não. - O senhor agradeceu ao gesto do governo venezuelano? - Não.
016081	"RT @orlandoguerreir: Desesperado, bolsonaro tenta justificar caso do ""clima"" com menina venezuelana e ataca PT e Janones …"
011769	RT @orlandoguerreir: Quer dizer então que abriram a caixa-preta do BNDES e ao invés de petistas, cubanos e venezuelanos encontraram o DÓRIA…
013466	RT @orlandoguerreir: STF acata pedido de Paulo Pimenta e impõe derrota a Bolsonaro mantendo diplomatas venezuelanos no País
013423	RT @orlandoguerreir: Áudio dos termos do contrato entre golpistas venezuelanos e mercenários americanos: 
018259	RT @orlandosilva: ABSURDO! O jovem Marcelo Caraballo, imigrante venezuelano, foi assassinado a tiros pelo proprietário do imóvel em que viv…
016790	RT @orlandosilva: QUEBROU A CARA!!! Após expor seus pendores à pedofilia e insinuar que garotas venezuelanas praticam prostituição, Bolsona…
003657	RT @orlandotambosi: Joesley e Lula com emissários da tirania venezuelana. 
009045	RT @ortivsilva: @WanubyaMeme @Negro_albino_ @EduardoJorge Não sou de responder comentários, mas democracia Venezuelana foi demais... Só pod…
015240	RT @osTimoneiros: HOJE TEM TIMÃO EM QUADRA!   Decidindo a liderança do grupo, o CORINTHIANS encara o venezuelano Delta Te Quiero!   VAI, CO…
017112	RT @oscarvinotinto: @jairbolsonaro Sou Venezuelano, cheguei aqui no Brasil ha 5 anos. Graças a Deus consegui trazer minha esposa 3 filhos l…
012429	RT @osgonzagajr: @BobjeffHD A tática é óbvia, não existe possibilidade de impeachment, vão apostar todas as fichas nas urnas venezuelana pa…
015396	RT @osmarsilveira35: Ministro das finanças de Maduro, fazendo compras nos EUA é reconhecido por um venezuelano em Miami. Socialismo para vo…
014675	RT @osolimpicos: 🥇Ouro na 🤺esgrima!  Victoria Vizeu 🇧🇷 vence na decisão da espada fem 15-8 venezuelana e conquista a 1ª medalhas brasileira…
012752	RT @oswaldojor: Na tentativa de aumentar a popularidade, o ditador Venezuelano Nicolás Maduro aumentou em 67% o salário mínimo, que vale ag…
006667	RT @otempo: Bombeiro venezuelano é preso por comparar Maduro com burro; veja vídeo #maduro #venezuela   …
019080	RT @otempo: O presidente da República Jair Bolsonaro (PL) convidou um venezuelano para subir no palanque e relatar os motivos de sua mudanç…
003809	RT @otempo: Provas apontam venezuelanos como responsáveis por tragédia da Chapecoense  
004928	RT @othiagopinheiro: Ontem fui com uns amigos em um bar e havia um refugiado venezuelano. Ele era um cara de sorte, parou aqui no RJ por ou…
003352	RT @otmar03: @Glauber_Braga @GABRIELPlNHEIRO Políticos da Esquerda apoiam o genocídio d Maduro contra o povo venezuelano! …
002197	RT @otmar03: @JornalOGlobo Enquanto a ONU ataca Israel, venezuelanos chegaram ao canibalismo nas mãos de Maduro com obséquio silêncio da ON…
000252	RT @otmar03: @pdevechi Enquanto a ONU ataca Israel, venezuelanos chegaram ao canibalismo nas mãos de Maduro com obséquio silêncio da ONU.
010286	RT @otschukayana: Pessoal, nossos parentes indígenas venezuelanos estão sendo acolhidos em duas comunidades indígenas de Roraima e estão pr…
009511	RT @ottoni3101: Boa noite, irmãos Venezuelanos, que Deus os abençoe. #VenezuelaGritaLibertad 
004133	RT @ottoni3101: Corpo do herói venezuelano Óscar Pérez.  Com ele, vai-se o último suspiro de resistência contra a ditadura genocida do comu…
004541	RT @ottoni3101: Esse vídeo precisa ser visto pelo máximo de pessoas, para que tenham noção do que o povo venezuelano está passando https://…
005080	RT @ottoni3101: Moradores invadem abrigo em Roraima e expulsam venezuelanos da cidade. Não houve registro de mortos ou feridos durante a co…
004394	RT @ottoni3101: Muito bonito gritar democracia e apoiar o totalitarismo venezuelano cubano e boliviano!! Parece que o negócio é ser eleito…
006258	RT @ottoni3101: O cúmulo do Azar: Ser Venezuelano fugir para o Brasil e o Haddad ser eleito. #marmitadecorrupto
005077	RT @ottoni3101: Venezuelanos invadindo a fronteira brasileira!  Doenças extintas voltam; aumento da violência, prostituição, roubos e assal…
004312	RT @ottoni3101: 🇻🇪ASSASSINATO DO VENEZUELANO OSCAR PEREZ🇻🇪 Ninguém nunca acha que um país vai virar uma ditadura, até que ele vira.  ======…
009493	RT @ouviverdades: É c/ imensa tristeza q acompanho as atrocidades cometidas pelo Ditador Sanguinário  Maduro contra o povo venezuelano! É l…
000355	RT @ovarioV: Opositores venezuelanos dormem no chão no Vaticano em protesto 
011037	RT @oxywiII: Bolsonaro me ajuda eu sou uma criança venezuelana                                   Fodase '-'
012979	RT @oxywiII: e o dia que eu vi o pyong chutar o corpo morto de uma criança venezuelana perto do guanabara
008633	RT @oxywiII: nenhuma mulher vale absolutamente nada a moeda venezuelana vale mais que qualquer mulher
014362	RT @p1taofendida: acabei de falar com um venezuelano ex-comunista. disse me e até te vou contar mais, fora as conversasinhas normais tinha…
014335	RT @p1taofendida: falei com um venezuelano ex-comunista ele disse me é um bocado confuso porque eu já não tenho idade para isto estar a fal…
003187	"RT @p4nove: Dos mesmos autores de ""futebol venezuelano não existe"" começa agora ""futebol chileno é fraco"". Só escapam Seijas e o Gutierrez,…"
009780	RT @pac_man: - ei tem americanos passando fome, vamos ajudar? - não, isso é comunismo. Mão invisível do mercado q atue - ei tem venezuelano…
012677	RT @pacefeco: Parece que o STF considera os venezuelanos mais brasileiros que os brasileiros. Tudo para afrontar o Presidente. …
005387	RT @padilhando: Repudiamos toda e qualquer ameaça à democracia e à soberania de um povo. O ataque ao presidente venezuelano Nicolás Maduro…
016483	RT @padrefcosta2021: Bom dia venezuelanos e cubanos da nação brasileira. Vocês nasceram aqui, viram os verdes prados do nosso Brasil, amara…
018776	RT @pais_vencedor: No Brasil para fugir da fome e da miséria, venezuelano dá depoimento impactante e vídeo viraliza (veja o vídeo) https://…
010437	RT @paleixo84: @gleicidamasceno @zehdeabreu Hipócritas e desumanos. Zombando com o povo venezuelano e com os brasileiros por não aceitarem…
003510	RT @palmeirasptd: O Atlético-MG conseguiu a liberação do Otero junto à seleção venezuelana para ele jogar domingo. Temos que conseguir pro…
010178	RT @palmeriodoria: A CNN entrevistou um dos terroristas  que armaram com os EUA o plano que mataria Maduro e meio governo venezuelano no pa…
010174	RT @palmeriodoria: A matriz do povo venezuelano é Simón Bolívar, que libertou várias pátrias, inclusive a Colômbia, do jugo colonial e escr…
008628	RT @palmeriodoria: A mídia americanalhada embarcou bonito na lorota de Juan Guaidó, que líderes da própria oposição venezuelana definem ass…
010003	"RT @palmeriodoria: De um site venezuelano: ""Guaidó se autoproclama não mais uma presidente interino, mas sim um presidente exterino."""
008392	RT @palmeriodoria: Mourão pergunta até quando os militares venezuelanos vão apoiar Maduro. E os brasileiros querem saber até quando as Forç…
005730	RT @palmeriodoria: NYT revela que os EUA discutiram golpe contra Maduro com militares venezuelanos. OK. Agora falta revelar as conversas co…
004493	RT @palmeriodoria: Por coincidência após a noite em que o Jornal Nacional levou ao ar popular dizendo que os venezuelanos estavam disputand…
010810	RT @palmeriodoria: Trump armou a cilada nas redes sociais, seguindo o roteiro manjado, do qual a Espanha já escapou: generais venezuelanos…
010079	RT @palmeriodoria: Um general da Aviação venezuelana dá o golpe pelo Twitter, se retira para o lixo da história e Clóvis Rossi aposta que d…
001395	RT @palomaaedc: Galão virou selecão multinacional. Temos Brasileiros, Equatorianos, Venezuelano, Argentinos e o Patric, que não sabemos de…
006243	"RT @pandrest: ""Devemos respeitar a vontade soberana do povo venezuelano, que elegeu seu governo democraticamente em eleições sérias e trans…"
012593	RT @paolaestradaBRA: No domingo (6) o povo Venezuelano irá às urnas para eleger seus deputados nacionais. Muitos partidos da oposição parti…
019142	RT @papadoctorgyn: Venezuelana ao receber o Primeiro Salário Mínimo no Brasil ... chorou 3 dias. 
018848	RT @papodebola: Lembrança do Impedimento: depois de 28 anos, voltamos a ver um venezuelano eliminando um brasileiro em torneios continentai…
007303	RT @parox40: Para que isso fosse possível teve que enfrentar os cartéis formados por aquilo que o venezuelano Juan Pablo Pérez Alfonso, fun…
016962	RT @parqueteiro: após o nazista pardo, o indígena garimpeiro e o servidor público bolsonarista, Roraima resolve inovar com o venezuelano an…
008451	RT @partidao: Em defesa da soberania do povo venezuelano!  
005155	RT @partidonovo30: @joaoamoedonovo Fuga da fome! Mais de 40 mil venezuelanos refugiados do sistema socialista chegaram à Boa Vista. Não vam…
009851	RT @partidonovo30: A ditadura de Maduro é capaz de fechar fronteiras para que venezuelanos sejam impedidos de deixar o país e de ordenar qu…
006117	RT @partidonovo30: Em meio a tantas notícias ruins, vemos que se começa a fazer  justiça ao povo venezuelano. 
005078	RT @partidonovo30: Fuga da fome! Mais de 40 mil venezuelanos refugiados do sistema socialista chegaram à Boa Vista. Não vamos esquecer que…
004132	RT @partidonovo30: LIBERTADO  O brasileiro Jonatan Diniz, detido há quase dez dias pela ditadura venezuelana, foi libertado. Resta saber qu…
010484	RT @partidonovo30: O NOVO deseja que os venezuelanos consigam recuperar sua liberdade e restaurar a democracia na Venezuela Não deve haver…
015212	RT @partiick_: Fds 100€ são 372 909 932 Bolivar Venezuelano 😳
008373	RT @pastorapatricia: Após desarmar sua população, ditadura venezuelana começou a assassiná-la 
000869	RT @pastorcagafala: 😂😂😂😂 Golpistas venezuelanos tomaram no cunha. É pra glorificar de pé! Democracia não é brincadeira. Amém? …
017954	RT @pastordri: 🚨 Conflito entre Brasileiros e venezuelanos em Pacaraima  Roraima, na fronteira com a Venezuela. a fronteira foi fechada nin…
011090	RT @pathy_ngy: Bem vinda ao estilo de vida Venezuelana 😁😁  Trump cortou a água e a luz dos ativistas socialistas/comunistas dos EUA que inv…
015248	RT @patriamia1980: @antoniocostapm Na Venezuela temos uma grande comunidade portuguesa muito querida pelos Venezuelanos, está comunidade ta…
016094	RT @patriciapillar: 👉🏽 'Pintou um clima': fala de Bolsonaro sobre meninas venezuelanas é asquerosa, abjeta, nojenta e até agora não foi exp…
